gene,K94,L1,L12,L13,L14,L16,L20,L24,L25,L26,L27,L3,L30,L33,L4,L5,L6,L8,L9
ARHGEF10L,10.100138294703951,7.651077363557134,9.819700820521808,10.14940525704118,9.106739132808988,8.231239307637088,8.95505016709109,9.677027263309766,8.649866374380553,9.504856928394917,10.170403770483587,6.381463975886048,10.442172574138619,9.83633418677139,9.106603113953264,8.181353163242653,8.000231496574104,6.271575992236832,10.025454527281964
ARHGEF11,7.704180784931685,NA,8.164774183276839,7.7382574202855405,8.281720425493171,7.664297271233989,7.827217770551206,8.309770286461832,7.955295521430008,7.7312681630252325,8.336512722407859,7.273396730869374,8.751331903779617,7.850309029755961,8.387854312471008,7.779221829728735,7.027620425948731,6.504276173506211,8.221971667643116
ARHGEF12,11.801298011327882,10.595703165122893,10.809838090088055,10.665945128163324,11.47142167097802,10.771505557611222,11.346097469849665,11.42097758850455,11.510990282923759,11.59193946440279,11.019853309279368,11.21375108034332,11.444803833773852,10.955708354259615,11.187683048998847,11.282432566751838,10.767478716323216,10.965448081686633,11.721870414409752
ARHGEF28,5.169037291019867,NA,6.869700269580703,5.673985847062765,6.818768885182026,6.636043454032832,6.952831467537385,7.141176893159594,6.053028857207421,7.822238245663518,7.543471240996029,5.277424856425457,6.048105639441532,7.248886954080126,6.424785589516864,4.396857556555398,6.566415998808255,5.950286148632413,7.22016163226583
ARHGEF40,7.563579389747241,NA,8.48949208555255,8.512394444323919,8.575387727525756,7.743771608645586,7.7411265827100895,9.068643319675319,8.772916191334373,8.839142509446676,9.551737623518806,5.897034840752619,8.76680494030989,8.8439120302162,8.049541989504432,6.906035056689186,6.957902185774733,6.182051881172738,8.586947972618558
ARHGEF7,8.936566371163055,NA,8.295253492605935,7.819559954507769,8.492320284806999,7.06527702634016,7.80780166334573,8.268485824495817,8.360428818202086,7.699623834659919,8.26824762452082,6.782955377318755,8.926880442755577,8.207383822235945,8.003048304026459,7.057118753819035,7.194538187188995,7.734042391320321,8.607826738781009
ARID1A,8.294486784506107,7.507038605252669,9.186760577446135,8.722512053497825,8.650742901532594,8.831607297551392,8.588621584722427,9.189690980852644,9.284698071142154,9.032526625401486,9.756224208117134,8.327147154300315,8.771925959877885,8.992658906274189,8.948244367157843,8.33516884656438,7.950840147070631,7.320744462260498,9.31039184434488
ARID1B,8.691314330674372,8.542621487679925,9.099490661146751,8.965148740434605,9.290062650029222,8.59494195844285,8.739708343831113,9.274804034065005,8.811706117995497,9.327293738979614,9.48262229284713,7.72234426890885,9.290245553798703,9.037115716910511,8.657096798475104,7.963971767975865,8.311037522941506,7.557596677140124,9.501018985636852
ARID2,7.790836912727736,NA,7.617845195336111,7.0726504396061305,7.767043504505798,6.71704624352749,7.269054948199605,7.871549085693223,7.076185363713561,7.822238245663518,7.460245409598199,5.0373915808214935,7.999496132127865,7.804078404737256,7.35668671959713,7.2535057172323985,7.5943815357893225,7.032570726994679,8.408056854676046
ARID4A,8.969139739525085,NA,7.9408968824209385,7.618413805797465,8.400384032680835,7.002032722657708,7.269054948199605,8.589057172502821,8.712702775391142,8.817192785349489,8.401693082179518,7.096694338742042,8.329746906314247,8.758752214145646,7.676804035419691,7.677143785111502,7.972215249730928,7.8309367306264885,9.095621298562074
ARID4B,9.143928352869308,NA,7.171029425501279,7.273572286415041,9.154799750737924,7.06527702634016,7.620188649999539,8.138669835058044,8.835430657915973,8.304784113651953,8.520902701020068,7.526936438310264,9.180917989968998,8.12560728049713,7.397814755528531,7.749941265126973,8.557210175117698,8.21531231879367,9.826068944027488
ARID5B,8.316075448069311,NA,5.991496975419031,6.839147940533893,9.027823738841478,6.144441590947819,6.382032589883364,6.714694169443101,6.736456618928218,7.600300172406305,7.502458380972785,6.743479483647983,8.679573118936572,6.694645481797183,7.292709062328177,7.085525598768664,8.403102830612395,7.772190697361706,8.746084053588751
ARIH1,8.512464256588947,NA,7.898944564818796,8.064370170990264,8.481592317080137,8.436531061159643,7.4635736266207235,8.174232542571238,8.578555678284259,8.468637100596732,8.398503064213385,7.7018942378796655,8.315788873119727,8.183505846963724,8.36635284428718,8.150313446811976,7.85437048068235,8.292199857073365,8.52974731377539
ARIH2,8.262496906425918,7.8433053386095235,8.037973421329236,7.618413805797465,8.015335576182684,7.958882022923936,8.041860803770922,7.988762439348674,8.237605832377072,7.792547703605093,8.081956534469873,7.065019251521354,7.986338413083223,8.01785073984608,7.983531875602379,7.6520381290555175,7.277009612091282,7.172263855714208,7.865321276377246
ARL1,7.6402676648179355,7.4292408918891315,6.4221935739048295,6.153206144379327,7.807695095627439,6.793741750294183,7.191270894357514,7.4957133812514325,7.123204254380015,7.502826279367104,6.969308184084502,7.127688898243106,7.441439967347842,7.882446797859304,6.331379820004399,7.018351377094293,7.528573578798559,8.775222249563866,6.779586701896646
ARL14EP,6.214847510098343,NA,5.476005380439206,5.436913500590949,6.187269944595643,6.144441590947819,5.61458538648669,6.502172693016016,5.460894144106236,6.497049467264082,5.430939637762359,5.745419552404146,5.849274896188897,6.615272616256137,5.6040862890083165,5.7475533443965485,5.656955132783731,6.644936537821808,6.216534734519039
ARL5A,6.409992359537577,NA,5.847681909862109,5.329981466805373,6.9175911998370605,6.361550748157642,6.113439964852978,6.633402525436663,6.833896605769647,6.603476608802909,6.795888530843063,8.286523675559943,6.444272817480696,7.096479173519105,6.4175316833277325,6.713186033764961,6.943544927897152,6.392612691613655,6.59672144364662
ARL5B,10.520594883830713,NA,7.077409235779458,7.640957122213306,6.2727208480452905,6.144441590947819,6.6813232925068196,6.978801689372267,6.99424608896892,7.398286397359419,6.564989888531054,7.4796683192341025,7.49816165488973,7.536963175522908,7.444955693411062,7.4189117770412825,7.479659416333513,8.048031931526195,6.32137802079046
ARL6IP1,8.077228119160731,NA,7.411666478962802,8.259103033898606,7.836046262760481,7.622855666543449,7.404478461413772,8.328543736343176,8.825987607021728,8.787397144825396,8.401693082179518,8.142203891149778,7.196852491229807,9.187033799723059,7.62421122934275,8.423126696352282,8.24817407377448,10.158052821336602,6.450276797632599
ARL8A,7.029567625086711,NA,6.222858254609319,5.987179952989381,6.337614819906031,6.866565013783875,6.328537484424702,6.159144173511921,6.495661360227272,5.969567878854646,6.495029103896075,6.15948734341549,6.66951972676736,6.149885167863809,6.231505368893748,6.447395221524433,6.899595442510316,6.58904088336992,5.937459316193182
ARL8B,7.3094474416891995,NA,6.597300731529218,6.606960045289783,6.748914345079305,7.345583867872714,6.155009807569664,6.884358973716244,5.917331106461978,7.004030632545016,6.705849104147296,6.965594539211983,6.418380516938926,6.970580295524039,6.753375842548882,7.057118753819035,7.182362059976766,8.031817113027055,6.450276797632599
ARMC6,7.0854920772478795,NA,5.53979620074835,7.259072097995395,6.321662926171728,6.361550748157642,6.623268348890912,6.710296151049553,6.422360347561783,7.398286397359419,7.707122751620647,5.383956913525152,7.368941099236297,6.982490596294069,5.767056809750061,6.651186718145878,6.276852103930311,5.721014395257443,6.1798226177284565
ARMC8,7.486051807961539,7.166984455847372,6.370502891618942,6.244362185487228,7.059005207608868,6.361550748157642,6.623268348890912,7.163869746035312,5.986774835148813,6.81022129809846,6.446429748396101,NA,6.7127688496637266,7.114631445829721,6.331379820004399,7.028141320801316,6.603416731451938,7.378673255200264,7.374333226158749
ARMCX3,7.788030687192451,NA,6.058362872456895,6.536565855863673,7.598547056296164,7.622855666543449,5.809406109223021,7.118121381313534,6.495661360227272,6.7650727856317925,7.003304888605578,7.15803155782527,7.683494807409675,6.742123683678786,5.806466180685289,6.93754409748747,6.253763409622765,7.781918512061653,7.047521413607255
ARMT1,5.636578396585515,NA,5.822254575468749,4.951399155969023,5.186235780161256,6.550220642181445,5.203668644041455,6.683622713173092,5.952470762319974,6.533404540237727,5.480054782213687,5.48316044417396,5.199313442344257,6.788089061224072,6.439184891924084,6.046229393804081,5.584780519503967,7.172263855714208,5.645992934794473
ARNT,8.465816057217522,NA,7.964333044269372,7.60700865974073,8.631461317464963,8.231239307637088,8.112140525968657,8.420259568431023,8.340670802357353,8.510273391512301,8.185529079127603,7.300852097545379,8.384266567720188,8.620774460596673,7.7537051486271285,8.211739098788895,7.57588356122641,8.091146477630398,7.818323658175357
ARNTL,6.613904844142704,NA,7.140492779510099,7.039096223258538,7.231129467890254,6.144441590947819,6.5472518168548195,7.717911120065784,6.116373370394145,6.824962190298633,6.871462753239731,5.383956913525152,7.263813973202959,8.489214441652786,6.798749904432048,4.813925319392824,6.489439893940139,6.507630131653288,6.7296611636022785
ARPC1A,6.825750045657786,8.748832557121569,6.918510812397313,6.799617276997674,8.385114904147256,8.919802755680484,7.865283223342496,7.523554105678736,8.94853184542711,8.320473062228798,7.7019564834674075,8.680643296467716,7.49816165488973,7.638311825389939,7.70835532863615,8.735476793802162,7.929143580106059,7.420197866531664,8.309540910875539
ARPC1B,6.941393408998691,7.166984455847372,6.582231619453568,6.674078660711194,7.407736613577585,8.086312606616998,6.917035323679189,6.956692864137009,8.2866203493636,7.208976137481491,7.162218619875462,7.894414426192183,7.3347428725754416,5.888106572237286,8.1282993520143,8.767973590471454,7.253923458660362,6.7814297903678895,7.98718716096751
ARPC2,9.1903627475444,8.386707803777393,7.2589428095579525,7.4499021059260055,9.340410162506975,8.203395312350937,7.827217770551206,8.194842069742096,8.134279164302631,8.22922491558141,8.319746879731268,8.920769238826933,8.804776711942067,7.7140815091804935,7.077163043871396,8.109398088922903,9.279987464040074,9.880304836648106,8.895070756339107
ARPC3,7.3967709111562545,NA,6.222858254609319,6.4625599011257275,8.08786234843504,6.71704624352749,5.584475116430676,7.039663800534397,5.917331106461978,6.670302326537529,5.803174454992016,7.59505588374674,7.593802247132976,6.810533980577107,5.767056809750061,7.018351377094293,7.87721211496242,8.848469606088075,8.018711332481141
ARPC4,6.046598769018486,NA,6.01413170401951,6.184235873334478,5.873861420865618,6.144441590947819,5.354024846891553,5.690485827333509,7.092029204673684,6.120585904895199,6.871462753239731,6.8213798144632545,6.031120799378586,5.659922690822606,6.721332201422234,6.612666533802889,5.971923394968508,6.07308365882094,6.142151843421734
ARPC5,7.8350096809084615,8.115820272327904,7.077409235779458,6.839147940533893,8.467163128320921,6.866565013783875,6.4166248387971,7.211327641226736,7.297307130841611,6.868302154051404,7.365402380538876,7.503495955298307,7.904767833693734,7.167756846862803,7.111283194196593,8.463370256933503,8.403102830612395,8.160968955398507,8.257639696221181
ARPIN,5.572791389526406,NA,6.1834591287494565,5.273388513627028,6.222059976686728,6.550220642181445,6.092197067748801,6.32365683234333,7.9810497153343984,7.016926764092245,7.147092176467263,7.4796683192341025,5.868526223537378,6.047778228330182,6.7272115054842825,6.895377238273349,6.05440717605501,5.587923381689384,7.2907234423514264
ARPP19,8.58215676267224,7.580854843062388,7.855735679191772,7.652098045072689,8.588778929113682,7.890681159119927,7.360734667549194,7.843709757857853,8.633720132867177,8.27825066427223,8.065959891022464,8.972905282228917,8.059360286349937,7.966803814346354,8.294916337179009,8.880331707367764,8.644122031484988,9.2579337401426809,8.454901809979349
ARRB2,6.825750045657786,NA,5.796371034619609,6.5838748639415154,7.264889852705446,6.361550748157642,5.035799615629562,7.272269914523941,6.99424608896892,6.839553987948348,7.036518879353393,7.21686698488937,7.1892167884037175,6.107006790525537,6.5952043975776125,5.7236534926200076,8.000231496574104,7.193244388700963,6.651375893581497
ARRDC2,7.381958919486168,NA,5.265733586914502,5.536463759870427,6.9069393397810845,7.239903178929447,5.729109986204355,5.540003446711657,6.542538139314006,6.120585904895199,6.587576019153692,5.663185464171795,7.466925310646092,6.099734838705563,6.421163195519862,6.007164283907448,7.288415615517094,7.347194237010642,8.819519613057503
ARRDC3,10.426741607422608,NA,8.380475177394642,7.809644196304442,8.334343720815957,8.775980298718933,6.531555770860733,8.980994347042687,8.578555678284259,9.263795197674893,9.91422692947535,6.965594539211983,8.088385902250975,8.755285284916292,6.509101437287482,7.969063058947276,8.899748879664275,9.025018172790835,8.966861538975289
ARSD,6.581858637580405,NA,8.043485379583503,7.7382574202855405,7.115610464932937,8.146041372564584,7.642280677444132,9.00363550461793,9.143590902488368,9.529814881024793,8.512074407406674,7.894414426192183,7.422026096926748,9.537853711987685,8.41633664992902,6.7372584773172175,7.9218382707364245,5.668043305763815,7.8768352976826375
ASAH1,8.754490650078454,NA,7.445368078431423,7.572242055881125,8.073645747781947,8.086312606616998,7.908459587495203,8.050954655402878,7.227299116735056,7.715532758640771,7.0447042594533595,7.72234426890885,8.443235005454087,7.526154237335293,7.4143076668279395,7.4772500382697284,9.203727599283022,8.740722323965988,7.4987810834785495
ASAP1,8.476313452947648,NA,6.504430585755765,6.536565855863673,9.109064405791644,7.2937109759439505,6.3994323913983475,7.011342352706878,7.21288041882722,7.8585122673074626,7.7019564834674075,7.45544052626885,8.756508043396503,6.670307298468527,6.984478849737078,7.8135916717300145,8.113580177956239,8.419621850178869,8.714347240579832
ASB13,6.613904844142704,NA,7.6398446951445695,7.996062440936955,5.9588237242269155,7.184010517802301,6.816995131867772,8.125517466655959,8.2866203493636,7.900870464353305,8.523833501114355,6.702892965906765,6.081486952534961,7.078095592288983,7.382994408563855,6.02682905981616,6.40812403116651,5.441295092802887,7.126810718153662
ASCC2,8.664024356221953,7.7180398995896855,8.31817285476369,7.969589542115484,8.1478984031578765,7.958882022923936,7.620188649999539,8.779524763927975,8.405505020714058,8.649280512782402,8.600795005978378,7.681150156970579,8.609788756275579,8.385388197994734,7.4888755998840875,7.433718987458731,6.972117971364893,7.572085775103071,8.662069875925747
ASCC3,8.570772637943351,NA,8.184864995606647,8.222202649647132,9.0030320530719,7.184010517802301,7.75471039347592,8.351319112103146,7.710436547973968,8.43540158945243,6.952004613413491,7.572704881062778,8.484372565914159,8.493382508763117,8.360690662512075,7.1586513073148,7.700649198172558,8.367043883231974,8.439455218752768
